ax,ay,az,fsr1,fsr2,fsr3,fsr4,fsr5
-0.1057,0.0695,0.2225,1023,1023,1023,1023,1023
-0.3561,0.0366,0.2422,1023,1023,1023,1023,1023
0.0887,0.0802,0.0224,1023,1023,772,1023,814
-0.6438,0.2785,0.5709,1023,1023,1023,1023,1023
0.0806,-0.2889,-0.4786,1023,1023,1023,1023,1023
-0.6682,-0.2642,-0.7871,1023,1023,1023,1023,1023
-0.6329,0.2647,-0.843,1023,1023,1023,1023,1023
-0.8249,0.2711,-0.7406,1023,1023,1023,1023,1023
-0.7913,0.1105,-0.9974,1023,1023,1023,1023,1023
-1.0071,0.4359,-0.7986,1023,1023,1023,1023,1023
-0.8411,0.4054,-0.8897,1023,1023,1023,1023,1023
0.0201,-0.0358,0.174,1023,1023,1023,1023,1023
-0.7782,-0.0642,1.4061,1023,1023,1023,1023,1023
0.2567,0.2101,0.0948,1023,1023,1023,1023,1023
-0.1749,0.4412,-0.0864,1023,1023,1023,1023,1023
0.0785,0.0885,0.0261,1023,1023,768,1023,788
0.0829,0.0987,0.0046,1023,1023,799,1023,768
0.9572,0.7476,0.1,1023,1023,1023,1023,1023
0.5107,-0.5267,0.1657,1023,1023,1023,1023,1023
-0.7865,0.146,-0.0148,1023,1023,1023,1023,1023
0.1797,0.0135,0.0279,1023,1023,977,1023,1012
0.0759,0.0659,0.0105,1023,1023,761,1023,788
0.0807,0.0788,0.0261,1023,1023,794,1023,782
1.4649,1.1835,0.3037,1023,1023,1023,1023,1023
0.2413,-0.2458,0.4028,1023,1023,1023,1023,1023
-0.6814,-0.1076,-0.3367,1023,1023,1023,1023,1023
0.1939,-0.0576,0.1768,1023,1023,920,1023,980
0.0778,0.0782,0.0984,1023,1023,805,1023,776
0.2223,-0.3091,0.2347,1023,1023,1023,1023,1023
-1.1941,-0.0605,-0.2334,1023,1023,1023,1023,1023
-0.033,0.0362,0.9484,1023,1023,804,1023,871
1.4182,0.8641,0.6986,1023,1023,1023,1023,1023
0.2468,-0.3597,0.0673,1023,1023,1023,1023,1023
0.1029,0.1349,0.1865,1023,1023,956,1023,963
0.0829,0.0691,0.0184,1023,1023,787,1023,782
0.8815,0.4689,0.0763,1023,1023,1023,1023,1023
-0.1433,-0.079,0.2459,1023,1023,1023,1023,1023
-1.1933,0.3007,-0.1838,1023,1023,1023,1023,1023
0.1875,0.1171,0.0296,1023,1023,776,1023,787
0.1818,0.1149,0.053,1023,1023,1009,1023,1023
0.5601,0.4499,0.3195,1023,1023,1023,1023,1023
0.1706,0.529,0.362,1023,1023,1023,1023,1023
0.182,0.1862,-0.0684,1023,1023,755,1023,828
1.2052,0.3249,0.0525,1023,1023,1023,1023,1023
0.2246,-0.2996,0.2309,1023,1023,1023,1023,1023
-0.5698,0.3404,-0.102,1023,1023,1023,1023,1023
0.2002,0.1226,0.018,1023,1023,754,1023,853
0.2191,0.0769,-0.0479,1023,1023,844,1023,915
1.0443,0.4493,-0.2766,1023,1023,1023,1023,1023
-0.2827,-0.1818,-0.2853,1023,1023,1023,1023,1023
0.2094,0.2036,1.0883,1023,1023,1000,1023,976
0.1715,0.1045,-0.1015,1023,1023,816,1023,861
0.1536,0.0818,-0.0959,1023,1023,783,1023,813
0.1747,0.05,-0.1539,1023,1023,930,1023,1023
0.5956,0.4127,0.1639,1023,1023,1023,1023,1023
0.2126,-0.0667,0.7925,1023,1023,988,1023,971
0.1211,0.0859,-0.1842,1023,1023,766,1023,823
0.621,-0.0038,0.275,1023,1023,1023,1023,1023
-0.1802,0.8403,0.5919,1023,1023,944,1023,970
0.148,0.112,-0.0315,1023,1023,749,1023,853
0.1478,0.1032,-0.0491,1023,1023,754,1023,833
0.2778,-0.1247,0.2428,1023,1023,1023,1023,1023
0.4039,0.0007,-0.1971,1023,1023,1016,1023,1023
