ax,ay,az,fsr1,fsr2,fsr3,fsr4,fsr5
0.0999,0.055,0.0089,966,708,1023,1023,1023
1.8322,0.8809,0.0096,1023,1023,1023,1023,1023
-1.4954,-1.1202,1.4746,1023,1023,1023,1023,1023
0.0841,0.0568,0.0146,1023,935,858,1023,893
1.4152,0.8263,0.8803,1023,1023,1023,1023,1023
-0.4972,-0.5127,1.1775,1023,1023,1023,1023,1023
-1.0651,-0.35,-0.0742,1023,1023,1023,1023,1023
0.0562,0.038,0.0025,991,739,1023,1023,982
-0.303,-0.3913,1.1781,1023,1023,1023,1023,1023
0.1467,0.0701,0.3084,1023,1013,811,1023,851
0.1875,0.1079,0.1683,1023,679,1023,1023,1023
-1.0968,-0.2746,0.7397,1023,1023,1023,1023,1023
-0.0504,0.0969,0.7487,1023,1023,931,1023,991
0.1507,0.0812,-0.0236,1023,1005,818,1023,935
-0.078,-0.0032,0.0611,1016,741,1023,1023,1023
0.6758,-0.0689,1.1512,1023,1023,1023,1023,1023
-1.1669,-0.0797,0.7105,1023,1023,1023,1023,1023
-0.7041,0.3,2.9843,1023,1023,876,1023,887
0.1413,0.0671,0.029,1023,985,871,1023,918
0.0588,0.0426,0.1392,974,779,1023,1023,1023
-1.1861,-0.3069,0.3614,1023,1023,1023,1023,1023
-0.3188,0.1001,0.4711,1023,1023,927,1023,966
0.0536,0.0583,0.0141,1023,912,885,1023,886
0.0514,0.068,0.014,958,753,1023,1023,1005
-0.0451,-0.2064,1.9473,1023,1001,1023,1023,1023
-0.0938,-0.2664,0.4543,1023,1023,1023,1023,1023
-1.9152,0.1215,-0.7394,1023,1023,1023,1023,1023
0.0718,0.0512,-0.0052,1023,988,833,1023,928
0.3963,-0.0225,1.8363,1023,1023,1023,1023,1023
-0.2037,-0.3089,0.7965,1023,1023,1023,1023,1023
0.0858,0.0427,0.0302,1023,1005,803,1023,868
0.0862,0.0426,0.0048,1023,927,867,1023,909
0.0811,0.0342,0.0243,938,755,1023,1023,1023
-0.3026,-0.0261,0.3683,1023,1023,1023,1023,1023
0.0711,0.0618,0.024,1023,1001,779,1023,859
0.0541,0.0522,0.016,938,743,1023,1023,1023
-0.4745,-0.7792,1.0517,1023,1023,1023,1023,1023
-0.5221,-0.6951,-0.1661,1023,1023,1023,1023,1023
0.0612,0.0509,0.0083,1023,959,809,1023,863
0.0703,0.0548,-0.0071,1000,813,984,1023,948
0.4602,0.1815,0.4731,960,831,1023,1023,1023
0.8148,0.1908,0.1426,1023,1023,1023,1023,1023
-0.8671,-0.8392,0.9619,1023,1023,1023,1023,1023
0.076,0.051,0.0106,1023,981,792,1023,915
-0.2989,-0.0549,0.1008,996,815,1023,1023,1023
0.6877,-0.0952,0.3585,1023,1023,1023,1023,1023
-1.6807,-0.8973,-0.5057,1023,1023,1023,1023,1023
0.2067,-0.2205,-0.6605,1023,1023,849,1023,883
0.0622,0.0534,0.0044,1023,932,899,1023,886
0.0506,0.0654,0.0062,955,746,1023,1023,1023
-0.5136,-0.3669,1.1338,1023,1023,1023,1023,1023
-1.0816,-0.1312,0.3448,1023,1023,1023,1023,1023
0.0508,0.055,0.0121,1023,989,778,1023,856
0.0596,0.0545,0.0083,1000,837,964,1023,955
0.8005,-0.0885,-0.2825,1023,1023,1023,1023,1023
0.0703,0.068,0.0397,1023,1023,844,1023,892
0.0567,0.066,0.0043,1023,950,876,1023,930
0.0537,0.0583,0.0082,938,707,1023,1023,1023
1.1379,0.4261,2.442,1023,1023,1023,1023,1023
-0.7354,-0.3233,1.1302,1023,1023,1023,1023,1023
0.0656,0.0611,-0.015,1023,989,788,1023,859
0.0742,0.0871,0.0768,922,773,1023,1023,1023
-1.3455,-0.8378,2.0211,1023,1023,1023,1023,1023
0.0601,0.0483,0.0142,1023,987,829,1023,918
0.0921,-0.1744,0.4334,1023,974,1023,1023,1023
0.1531,-0.2264,0.456,1023,1023,1023,1023,1023
0.0659,0.0638,0.024,1023,1007,779,1023,855
0.0632,0.0561,0.0083,933,722,1023,1023,1023
1.174,0.3411,-0.3622,1023,1023,1023,1023,1023
-0.9481,-0.8969,2.1485,1023,1023,1023,1023,1023
0.1554,0.0793,0.0039,1023,1013,815,1023,905
0.1658,0.0693,0.0334,1000,728,1023,1023,997
-0.308,-0.351,1.7933,1023,996,1023,1023,1023
-1.9786,-0.4913,-0.1699,1023,1023,1023,1023,1023
0.1337,0.0612,-0.0101,1023,905,873,1023,918
1.4024,-0.3991,0.2767,1023,1023,1023,1023,1023
-1.4665,-0.2112,0.4778,1023,1023,1023,1023,1023
-0.255,0.0426,1.5192,1023,1023,949,1023,953
0.1373,0.0671,0.0036,1023,990,897,1023,895
0.1338,0.0804,-0.0083,990,718,1023,1023,1012
-0.2281,-0.0389,0.936,1023,1023,1023,1023,1023
0.1481,0.0867,-0.0081,1023,986,850,1023,814
0.1554,0.0926,0.0449,939,690,1023,1023,1023
-0.9698,-0.8121,1.3509,1023,1023,1023,1023,1023
0.1456,0.0921,-0.0022,1023,1004,840,1023,882
0.1453,0.0878,0.0076,997,839,999,1023,972
0.2006,0.1117,0.1841,962,724,1023,1023,1023
-1.117,-0.7061,0.9263,1023,1023,1023,1023,1023
1.6388,0.3847,0.8774,1023,1023,1023,1023,1023
0.1176,0.0629,0.017,1023,1023,796,1023,876
0.0897,0.0635,0.0107,963,806,1023,1023,1023
-0.3836,-0.3878,1.6418,1023,1003,1023,1023,1023
0.0453,-0.0594,0.3308,1023,1023,1023,1023,1023
-0.4561,1.4031,-1.602,1023,1023,991,1023,1006
0.0691,0.0566,0.0182,1023,969,820,1023,873
0.0748,0.0633,0.0105,942,763,1023,1023,1023
-0.184,-0.527,0.737,1023,1023,1023,1023,1023
-2.5826,-0.2436,-1.358,1023,1023,1023,1023,1023
