ax,ay,az,fsr1,fsr2,fsr3,fsr4,fsr5
0.1743,-0.5222,0.4417,1023,1023,1023,1023,1023
-1.8125,-0.4576,-0.4487,1023,1023,1023,1023,1023
0.0616,0.058,0.0611,954,760,1023,1023,991
0.0755,0.0764,0.0124,926,717,1023,1023,1023
0.1482,0.0758,0.1756,1022,886,1023,1023,1023
0.4489,-0.5019,0.4479,1023,1023,1023,1023,1023
-1.7037,-0.7576,-0.0319,1023,1023,1023,1023,1023
0.0505,0.061,-0.0056,921,716,1023,1023,1023
0.1859,0.0923,0.1644,958,768,1023,1023,1023
-1.4722,-0.4155,0.1307,1023,1023,1023,1023,1023
0.0513,0.0889,-0.0193,979,853,1023,1023,1013
0.0632,0.0561,0.0044,914,730,1023,1023,1023
1.4914,-0.0805,0.0856,1023,1023,1023,1023,1023
0.0756,0.0423,0.0086,996,891,1021,1023,997
0.0564,0.0424,0.0103,930,744,1023,1023,1023
0.0892,0.0636,0.0419,940,716,1023,1023,1023
1.0773,0.3756,0.2867,1023,1023,1023,1023,1023
-0.9118,-0.5076,0.4698,1023,1023,1023,1023,1023
0.0501,0.0672,-0.0114,1007,881,1023,1023,1023
0.0612,0.0465,-0.0093,945,711,1023,1023,1023
0.8089,-0.4566,0.2814,1023,1023,1023,1023,1023
0.0403,0.065,-0.0076,1005,881,1010,1023,979
0.0481,0.0516,0.0081,948,729,1023,1023,1023
0.1923,0.134,0.225,1023,802,1023,1023,1023
0.8599,-0.4497,0.2353,1023,1023,1023,1023,1023
-1.4765,-0.5622,0.1565,1023,1023,1023,1023,1023
0.0446,0.0499,0.0003,947,747,1023,1023,1021
0.9323,-0.0798,-0.0735,1023,1023,1023,1023,1023
0.0259,0.0956,0.0623,1023,988,1023,1023,1023
0.0663,0.0681,0.0181,978,771,1023,1023,1023
1.2742,0.7147,-0.0298,1023,1023,1023,1023,1023
-0.437,-0.6572,-0.1122,1023,1023,1023,1023,1023
0.0859,0.0576,0.0165,921,762,1023,1023,1002
0.0719,0.0556,0.0066,917,739,1023,1023,1023
0.7266,1.2731,0.2607,1023,1023,1023,1023,1023
0.0592,-0.2609,0.4723,1023,1023,1023,1023,1023
-2.286,-0.3325,-0.8647,1023,1023,1023,1023,1023
0.0687,0.0375,0.0456,968,854,975,1023,953
0.0736,0.0564,0.0105,920,773,1023,1023,1023
0.1253,0.0968,0.0795,1009,822,1023,1023,1023
-1.1977,-0.4425,0.1136,1023,1023,1023,1023,1023
0.0656,0.0507,0.0084,910,780,1023,1023,1023
0.0685,0.0584,0.0104,962,773,1023,1023,1023
1.5759,0.8563,0.0408,1023,1023,1023,1023,1023
0.0708,0.1658,-0.0114,1023,997,1023,1023,1023
0.067,0.0576,-0.0053,913,728,1023,1023,1023
0.8884,0.8728,0.4834,1023,1023,1023,1023,1023
0.1967,-0.2438,0.6268,1023,1023,1023,1023,1023
0.072,0.0452,0.0241,925,775,1018,1023,1008
0.0722,0.06,0.0007,899,737,1023,1023,1023
-0.0517,-0.1377,2.7009,1023,1018,1023,1023,1023
0.1439,-0.6808,0.4184,1023,1023,1023,1023,1023
-2.625,-0.8652,-1.0908,1023,1023,1023,1023,1023
0.076,0.0362,0.0223,940,782,1010,1023,980
0.0744,0.0502,0.0027,957,762,1023,1023,1023
0.292,-0.3296,0.4663,1023,1023,1023,1023,1023
-2.3559,-0.9351,-0.9028,1023,1023,1023,1023,1023
0.0634,0.0604,0.0044,926,714,1023,1023,1023
-0.3422,-0.292,2.9919,1023,987,1023,1023,1023
-2.4293,-1.6341,1.7022,1023,1023,1023,1023,1023
0.0803,0.0508,0.0164,957,847,980,1023,959
0.1953,0.1137,0.1938,1023,835,1023,1023,1023
0.9715,-0.2599,0.0313,1023,1023,1023,1023,1023
-1.6985,-0.6613,-0.2217,1023,1023,1023,1023,1023
0.0717,0.0276,-0.009,951,788,1023,1023,1023
0.0753,0.0528,0.0027,898,705,1023,1023,1023
0.1404,0.0673,0.0857,972,704,1023,1023,1023
-1.2353,-0.2748,-0.0204,1023,1023,1023,1023,1023
0.0697,0.0609,-0.0013,1002,875,1023,1023,1023
0.0606,0.057,0.0083,948,721,1023,1023,1023
0.08,0.0569,0.0008,938,682,1023,1023,1023
-0.5387,-0.4725,-0.0089,1023,1023,1023,1023,1023
0.0788,0.0544,0.0067,973,772,1006,1023,980
0.0747,0.0441,0.0164,986,752,1023,1023,1023
1.9343,1.2349,1.2698,1023,1023,1023,1023,1023
-1.3392,0.1996,1.8321,1023,1023,1023,1023,1023
0.0616,0.0448,0.0162,995,778,1004,1023,970
0.0711,0.0618,0.0201,956,727,1023,1023,1023
0.1902,0.0832,0.1391,1023,820,1023,1023,1023
1.2206,-0.3115,0.1506,1023,1023,1023,1023,1023
0.0488,0.0498,0.012,1023,921,1023,1023,1023
0.0539,0.0434,-0.0015,971,750,1023,1023,1023
0.9931,0.9471,0.1272,1023,1023,1023,1023,1023
-0.1144,0.0799,0.365,1023,1023,1023,1023,1023
-1.6094,-1.0927,0.0703,1023,1018,1023,1023,1023
0.0655,0.0446,0.0455,970,752,1014,1023,966
0.0569,0.0511,0.0044,935,715,1023,1023,1023
0.0799,0.0361,0.0517,1023,921,1023,1023,1023
0.2726,-0.2687,-0.0556,1023,1023,1023,1023,1023
-0.6093,0.4503,0.0357,1023,1023,1023,1023,1023
0.0586,0.0668,0.0024,1023,952,1023,1023,1023
